participant,exp,voice_pair,actor,emotion,level,contrast,stim_language,listener_group,native_stimulus,H_side,ccr_raw,score_H,rt_ms,n_replays,catch_pass,in_primary
P25,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,left,-1,1,584,0,1,1
P26,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,-1,-1,2775,0,0,0
P26,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1698,0,0,0
P26,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,0,0,836,0,0,0
P26,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,0,0,1603,0,0,0
P26,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,-1,1,1107,0,0,0
P26,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,-1,1,1221,0,0,0
P26,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,0,0,1235,0,0,0
P26,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,1,-1,2735,0,0,0
P26,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,0,0,1794,0,0,0
P26,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,1,1,8315,0,0,0
P26,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,-1,-1,1730,0,0,0
P26,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,0,0,1376,0,0,0
P26,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,0,0,864,0,0,0
P26,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,0,0,1003,0,0,0
P26,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1030,0,0,0
P26,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,0,0,885,0,0,0
P26,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,-1,-1,1331,0,0,0
P26,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,-1,1,849,0,0,0
P26,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,0,0,1079,0,0,0
P26,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,0,0,1059,0,0,0
P26,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,1,-1,1309,0,0,0
P26,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,1,-1,890,0,0,0
P26,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,1,1,1149,0,0,0
P26,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,0,0,1006,0,0,0
P26,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,0,0,1011,0,0,0
P26,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,0,0,992,0,0,0
P26,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,0,0,962,0,0,0
P26,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,1,1,1715,0,0,0
P26,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,0,0,926,0,0,0
P26,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,0,0,1168,0,0,0
P26,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,0,0,1000,0,0,0
P26,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,0,0,1002,0,0,0
P26,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,0,0,1020,0,0,0
P26,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,0,0,1080,0,0,0
P26,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,0,0,1069,0,0,0
P26,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,0,0,1220,0,0,0
P26,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,0,0,1336,0,0,0
P26,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,0,0,1117,0,0,0
P26,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,0,0,1209,0,0,0
P26,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,0,0,877,0,0,0
P26,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,0,0,882,0,0,0
P26,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,0,0,1069,0,0,0
P26,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,0,0,1139,0,0,0
P26,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,1,1,1081,0,0,0
P26,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,0,0,904,0,0,0
P26,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,829,0,0,0
P26,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,1,1,1390,0,0,0
P26,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,0,0,906,0,0,0
P26,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,777,0,0,0
P26,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,0,0,750,0,0,0
P26,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,732,0,0,0
P26,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,878,0,0,0
P26,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,1,1,1282,0,0,0
P26,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,799,0,0,0
P26,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,0,0,853,0,0,0
P26,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,right,0,0,984,0,0,0
P26,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,0,0,1061,0,0,0
P26,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,1,-1,4704,0,0,0
P26,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,0,0,991,0,0,0
P26,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,0,0,947,0,0,0
P27,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,left,0,0,1085,0,1,1
P27,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,left,1,-1,2819,0,1,1
P27,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,left,0,0,905,0,1,1
P27,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,left,2,-2,1888,0,1,1
P27,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,right,-1,-1,1015,0,1,1
P27,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,left,2,-2,1050,0,1,1
P27,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,right,0,0,1396,0,1,1
P27,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,right,0,0,984,0,1,1
P27,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,right,0,0,820,0,1,1
P27,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,left,0,0,440,0,1,1
P27,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,right,0,0,682,0,1,1
P27,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,right,0,0,431,0,1,1
P27,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,right,0,0,1529,0,1,1
P27,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,left,1,-1,1103,0,1,1
P27,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,left,0,0,844,0,1,1
P27,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,right,0,0,1379,0,1,1
P27,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,right,1,1,853,0,1,1
P27,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,left,-2,2,1064,0,1,1
P27,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,left,0,0,914,0,1,1
P27,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,right,0,0,390,0,1,1
P27,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,right,0,0,528,0,1,1
P27,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,right,0,0,257,0,1,1
P27,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,left,0,0,303,0,1,1
P27,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,697,0,1,1
P27,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,right,0,0,349,0,1,1
P27,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,left,0,0,533,0,1,1
P27,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,right,0,0,332,0,1,1
P27,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,right,0,0,595,0,1,1
P27,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,right,0,0,366,0,1,1
P27,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,right,1,1,1470,0,1,1
P27,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,left,-1,1,855,0,1,1
P27,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,left,0,0,295,0,1,1
P27,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,left,0,0,794,0,1,1
P27,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,right,0,0,1953,0,1,1
P27,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,left,0,0,370,0,1,1
P27,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,left,0,0,378,0,1,1
P27,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,right,1,1,976,1,1,1
P27,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,736,0,1,1
P27,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,right,1,1,460,0,1,1
P27,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,649,0,1,1
P27,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,right,0,0,503,0,1,1
P27,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,673,0,1,1
P27,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,535,0,1,1
P27,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,right,0,0,544,0,1,1
P27,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,right,0,0,234,0,1,1
P27,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,right,0,0,367,0,1,1
P27,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,left,0,0,623,0,1,1
P27,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,right,0,0,381,0,1,1
P27,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,left,0,0,379,0,1,1
P27,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,left,0,0,330,0,1,1
P27,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,435,0,1,1
P27,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,right,0,0,459,0,1,1
P27,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,left,0,0,430,0,1,1
P27,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,left,0,0,365,0,1,1
P27,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,left,0,0,509,0,1,1
P27,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,right,-1,-1,1349,1,1,1
P27,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,right,3,3,1324,0,1,1
P27,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,left,-1,1,590,1,1,1
P27,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,right,0,0,426,0,1,1
P27,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,339,0,1,1
P28,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,1,-1,2203,1,1,1
P28,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,0,0,1194,0,1,1
P28,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,0,0,3953,0,1,1
P28,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,0,0,699,1,1,1
P28,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,-1,-1,836,1,1,1
P28,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,0,0,1675,1,1,1
P28,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,-1,1,693,0,1,1
P28,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,1,1,1213,1,1,1
P28,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,0,0,871,1,1,1
P28,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,-2,-2,2023,1,1,1
P28,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,-2,-2,674,2,1,1
P28,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,0,0,3655,1,1,1
P28,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,1,1,1141,2,1,1
P28,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,0,0,897,2,1,1
P28,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,0,0,1188,0,1,1
P28,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,0,0,1151,2,1,1
P28,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,1,-1,1005,1,1,1
P28,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,1,1,871,2,1,1
P28,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,1,-1,887,1,1,1
P28,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,0,0,2391,3,1,1
P28,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,-1,-1,1247,0,1,1
P28,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,-1,1,1390,1,1,1
P28,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,1,1,1712,0,1,1
P28,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,1,-1,779,1,1,1
P28,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,-1,1,1808,0,1,1
P28,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,1,1,1192,0,1,1
P28,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,0,0,1522,1,1,1
P28,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,-1,1,982,1,1,1
P28,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,1,-1,857,2,1,1
P28,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,0,0,1093,1,1,1
P28,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,1,1,1245,1,1,1
P28,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,-2,2,1372,0,1,1
P28,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,-1,1,2493,2,1,1
P28,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,-2,2,845,1,1,1
P28,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,2,2,919,1,1,1
P28,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,2,2,1342,0,1,1
P28,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,0,0,1522,1,1,1
P28,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,1,1,1203,0,1,1
P28,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,1,-1,1970,0,1,1
P28,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,2452,0,1,1
P28,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,1,1,1309,1,1,1
P28,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,0,0,1186,0,1,1
P28,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,0,0,1272,0,1,1
P28,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,1,-1,1549,0,1,1
P28,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,967,1,1,1
P28,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,0,0,10633,0,1,1
P28,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,0,0,1188,1,1,1
P28,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,-1,1,4129,0,1,1
P28,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,1,-1,13947,1,1,1
P28,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,1,1,2313,0,1,1
P28,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,1,-1,2388,1,1,1
P28,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,1,-1,896,1,1,1
P28,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,-1,-1,878,0,1,1
P28,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,-1,1,1078,1,1,1
P28,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,-1,-1,1433,0,1,1
P28,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,0,0,779,0,1,1
P28,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,1,-1,1696,0,1,1
P28,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,right,0,0,1785,0,1,1
P28,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,-1,1,1538,1,1,1
P28,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,-1,1,1758,1,1,1
P29,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,right,-1,-1,1416,0,1,1
P29,1,rav12_fea_r2,rav12,fear,strong,H_vs_E@strong,en,en,1,right,-2,-2,3078,0,1,1
P29,1,rav04_hap,rav04,hap,strong,H_vs_E@strong,en,en,1,right,2,2,1486,0,1,1
P29,1,rav10_fea,rav10,fear,normal,H_vs_E@normal,en,en,1,left,0,0,2782,0,1,1
P29,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,left,-2,2,710,0,1,1
P29,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,left,0,0,978,0,1,1
P29,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,right,0,0,2525,0,1,1
P29,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,right,-1,-1,1498,1,1,1
P29,1,rav24_dis,rav24,dis,strong,H_vs_R@strong,en,en,1,right,2,2,1392,0,1,1
P29,1,rav14_hap,rav14,hap,normal,H_vs_E@normal,en,en,1,left,-1,1,2231,0,1,1
P29,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,right,1,1,1002,0,1,1
P29,1,rav10_fea,rav10,fear,strong,H_vs_E@strong,en,en,1,left,0,0,1509,0,1,1
P29,1,rav06_ang,rav06,ang,normal,H_vs_E@normal,en,en,1,left,-1,1,1743,0,1,1
P29,1,rav10_fea,rav10,fear,strong,H_vs_R@strong,en,en,1,right,0,0,1052,0,1,1
P29,1,rav08_ang,rav08,ang,normal,H_vs_E@normal,en,en,1,right,-1,-1,1093,0,1,1
P29,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,left,1,-1,763,0,1,1
P29,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,left,-2,2,1252,0,1,1
P29,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,left,-1,1,2923,0,1,1
P29,1,rav04_hap,rav04,hap,normal,H_vs_E@normal,en,en,1,right,-2,-2,1205,0,1,1
P29,1,rav02_ang,rav02,ang,strong,H_vs_R@strong,en,en,1,left,0,0,713,0,1,1
P29,1,rav12_fea_r2,rav12,fear,normal,H_vs_E@normal,en,en,1,right,-1,-1,979,1,1,1
P29,1,rav08_ang,rav08,ang,strong,H_vs_E@strong,en,en,1,right,-1,-1,744,1,1,1
P29,1,rav24_dis,rav24,dis,normal,H_vs_E@normal,en,en,1,left,3,-3,847,0,1,1
P29,1,rav16_hap,rav16,hap,strong,H_vs_E@strong,en,en,1,right,1,1,527,0,1,1
P29,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,left,2,-2,616,0,1,1
P29,1,rav08_ang,rav08,ang,strong,H_vs_R@strong,en,en,1,left,-2,2,552,1,1,1
P29,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,left,0,0,496,1,1,1
P29,1,rav06_ang,rav06,ang,strong,H_vs_R@strong,en,en,1,right,-1,-1,1354,0,1,1
P29,1,rav20_fea_r2,rav20,fear,normal,H_vs_E@normal,en,en,1,right,2,2,646,0,1,1
P29,1,rav16_hap,rav16,hap,normal,H_vs_E@normal,en,en,1,right,0,0,809,0,1,1
P29,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,left,1,-1,492,0,1,1
P29,1,rav04_hap,rav04,hap,strong,H_vs_R@strong,en,en,1,left,2,-2,411,0,1,1
P29,1,rav14_hap,rav14,hap,strong,H_vs_R@strong,en,en,1,right,-1,-1,827,0,1,1
P29,1,rav02_ang,rav02,ang,strong,H_vs_E@strong,en,en,1,right,0,0,661,0,1,1
P29,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,left,2,-2,2034,0,1,1
P29,1,rav16_hap,rav16,hap,strong,H_vs_R@strong,en,en,1,left,0,0,1115,0,1,1
P29,1,rav20_fea_r2,rav20,fear,strong,mute:H_vs_E@strong,en,en,1,left,-3,3,2684,1,1,1
P29,1,rav18_dis,rav18,dis,strong,mute:H_vs_E@strong,en,en,1,right,3,3,1148,0,1,1
P29,1,rav04_hap,rav04,hap,strong,mute:H_vs_E@strong,en,en,1,right,3,3,1112,0,1,1
P29,1,rav16_hap,rav16,hap,strong,mute:H_vs_E@strong,en,en,1,left,-1,1,1374,0,1,1
P29,1,rav06_ang,rav06,ang,strong,mute:H_vs_E@strong,en,en,1,left,-3,3,1372,0,1,1
P29,1,rav10_fea,rav10,fear,strong,mute:H_vs_E@strong,en,en,1,right,2,2,2252,0,1,1
P29,2,cn_esd0002_short3_hap,,hap,cn,L_vs_E@cn,cn,en,0,left,-1,1,824,1,1,1
P29,2,jp_ang_short_sentence,,ang,jp,L_vs_Lrev@jp,jp,en,0,left,0,0,1231,0,1,1
P29,2,en_sad_short_sentence,,sad,en,L_vs_E@en,en,en,1,left,2,-2,1659,1,1,1
P29,2,cn_esd0002_short3_ang,,ang,cn,L_vs_E@cn,cn,en,0,right,1,1,854,0,1,1
P29,2,jp_hap_short_sentence,,hap,jp,L_vs_E@jp,jp,en,0,left,-1,1,1035,0,1,1
P29,2,en_sad_short_sentence,,sad,en,L_vs_Lrev@en,en,en,1,right,-1,-1,1126,0,1,1
P29,2,cn_esd0002_short3_hap,,hap,cn,L_vs_Lrev@cn,cn,en,0,right,0,0,528,0,1,1
P29,2,jp_sad_short_sentence,,sad,jp,L_vs_Lrev@jp,jp,en,0,left,2,-2,548,1,1,1
P29,2,en_hap_short_sentence,,hap,en,L_vs_E@en,en,en,1,right,0,0,1509,0,1,1
P29,2,cn_esd0002_short3_sad,,sad,cn,L_vs_E@cn,cn,en,0,right,0,0,763,0,1,1
P29,2,en_ang_short_sentence,,ang,en,L_vs_E@en,en,en,1,left,-1,1,942,0,1,1
P29,2,jp_hap_short_sentence,,hap,jp,L_vs_Lrev@jp,jp,en,0,right,0,0,856,0,1,1
P29,2,cn_esd0002_short3_sad,,sad,cn,L_vs_Lrev@cn,cn,en,0,left,2,-2,566,0,1,1
P29,2,jp_ang_short_sentence,,ang,jp,L_vs_E@jp,jp,en,0,right,0,0,1315,0,1,1
P29,2,en_hap_short_sentence,,hap,en,L_vs_Lrev@en,en,en,1,left,-1,1,848,0,1,1
P29,2,cn_esd0002_short3_ang,,ang,cn,L_vs_Lrev@cn,cn,en,0,left,0,0,825,0,1,1
P29,2,jp_sad_short_sentence,,sad,jp,L_vs_E@jp,jp,en,0,right,1,1,1025,0,1,1
P29,2,en_ang_short_sentence,,ang,en,L_vs_Lrev@en,en,en,1,right,0,0,847,0,1,1
P30,1,rav02_ang,rav02,ang,normal,H_vs_E@normal,en,en,1,left,-1,1,1414,2,1,1
P30,1,rav14_hap,rav14,hap,strong,H_vs_E@strong,en,en,1,right,0,0,1093,1,1,1
P30,1,rav02_dis,rav02,dis,strong,H_vs_R@strong,en,en,1,left,0,0,1631,1,1,1
P30,1,rav06_ang,rav06,ang,strong,H_vs_E@strong,en,en,1,right,-2,-2,863,1,1,1
P30,1,rav02_dis,rav02,dis,normal,H_vs_E@normal,en,en,1,right,0,0,1030,1,1,1
P30,1,rav20_fea_r2,rav20,fear,strong,H_vs_E@strong,en,en,1,left,-1,1,1142,3,1,1
P30,1,rav20_fea_r2,rav20,fear,strong,H_vs_R@strong,en,en,1,right,0,0,1193,1,1,1
P30,1,rav24_dis,rav24,dis,strong,H_vs_E@strong,en,en,1,right,0,0,2832,3,1,1
P30,1,rav02_dis,rav02,dis,strong,H_vs_E@strong,en,en,1,right,0,0,2347,5,1,1
P30,1,rav18_dis,rav18,dis,normal,H_vs_E@normal,en,en,1,right,1,1,2409,2,1,1
P30,1,rav12_fea_r2,rav12,fear,strong,H_vs_R@strong,en,en,1,right,1,1,777,4,1,1
P30,1,rav18_dis,rav18,dis,strong,H_vs_R@strong,en,en,1,left,2,-2,1699,3,1,1
P30,1,rav18_dis,rav18,dis,strong,H_vs_E@strong,en,en,1,right,2,2,724,1,1,1
